,When,T_a,RH,v_a,SW_global,LW_in,p_a,SW_diffuse,SW_direct
2312,2021-01-07 02:00:00,-9.29,88.6,0.537,-3.002,189.1,619.46,0,-3.002
2313,2021-01-07 02:15:00,-9.63,89.6,0.263,-2.12,192.1,619.5,0,-2.12
2314,2021-01-07 02:30:00,-9.89,90.7,0.749,-2.124,196.1,619.5409999999999,0,-2.124
2315,2021-01-07 02:45:00,-9.97,90.0,0.862,-1.97,204.2,619.582,0,-1.97
2316,2021-01-07 03:00:00,-10.07,83.7,0.76,-2.655,203.3,619.623,0,-2.655
2317,2021-01-07 03:15:00,-10.3,86.2,0.244,-1.891,206.3,619.602,0,-1.891
2318,2021-01-07 03:30:00,-10.37,90.6,0.716,-1.975,206.9,619.581,0,-1.975
2319,2021-01-07 03:45:00,-10.45,90.1,1.019,-2.225,209.4,619.559,0,-2.225
2320,2021-01-07 04:00:00,-10.63,87.5,0.65,-2.326,209.3,619.538,0,-2.326
2321,2021-01-07 04:15:00,-10.9,87.2,0.351,-2.125,214.0,619.513,0,-2.125
2322,2021-01-07 04:30:00,-10.92,90.3,0.186,-2.045,212.5,619.487,0,-2.045
2323,2021-01-07 04:45:00,-10.94,87.3,0.048,-1.913,213.6,619.461,0,-1.913
2324,2021-01-07 05:00:00,-11.15,86.3,0.123,-2.01,211.1,619.436,0,-2.01
2325,2021-01-07 05:15:00,-11.31,88.2,0.168,-2.327,209.8,619.496,0,-2.327
2326,2021-01-07 05:30:00,-11.36,88.5,0.538,-2.323,210.2,619.556,0,-2.323
2327,2021-01-07 05:45:00,-11.49,91.1,0.601,-2.449,212.2,619.615,0,-2.449
2328,2021-01-07 06:00:00,-11.67,91.0,0.766,-2.577,211.5,619.675,0,-2.577
2329,2021-01-07 06:15:00,-11.88,87.4,0.633,-2.558,211.9,619.755,0,-2.558
2330,2021-01-07 06:30:00,-12.02,90.1,0.759,-2.546,212.7,619.8340000000001,0,-2.546
2331,2021-01-07 06:45:00,-12.18,88.4,0.613,-2.626,213.1,619.913,0,-2.626
2332,2021-01-07 07:00:00,-12.59,86.7,0.306,-2.446,213.0,619.993,0,-2.446
2333,2021-01-07 07:15:00,-12.79,87.1,0.352,-1.91,213.0,620.11,0,-1.91
2334,2021-01-07 07:30:00,-12.79,87.8,0.209,0.354,213.4,620.226,0,0.354
2335,2021-01-07 07:45:00,-12.76,88.7,0.498,5.796,213.9,620.3430000000001,0,5.796
2336,2021-01-07 08:00:00,-12.67,90.9,0.908,15.74,214.8,620.46,0,15.74
2337,2021-01-07 08:15:00,-12.19,88.1,0.957,77.3,217.4,620.572,0,77.3
2338,2021-01-07 08:30:00,-10.89,77.55,0.395,117.8,219.8,620.685,0,117.8
2339,2021-01-07 08:45:00,-9.13,75.53,0.055,156.7,219.9,620.797,0,156.7
2340,2021-01-07 09:00:00,-8.38,74.84,0.195,197.3,217.2,620.909,0,197.3
2341,2021-01-07 09:15:00,-7.615,72.42,0.207,245.5,212.7,620.967,0,245.5
2342,2021-01-07 09:30:00,-6.923,72.09,0.246,306.8,192.0,621.024,0,306.8
2343,2021-01-07 09:45:00,-6.163,69.89,0.295,360.7,184.5,621.082,0,360.7
2344,2021-01-07 10:00:00,-5.274,69.42,0.443,392.1,188.2,621.14,0,392.1
2345,2021-01-07 10:15:00,-4.966,67.16,0.618,429.8,186.3,621.012,0,429.8
2346,2021-01-07 10:30:00,-4.415,64.92,0.762,466.4,185.8,620.885,0,466.4
2347,2021-01-07 10:45:00,-4.127,64.76,0.958,504.7,186.3,620.757,0,504.7
2348,2021-01-07 11:00:00,-3.646,63.4,1.157,538.7,187.0,620.63,0,538.7
2349,2021-01-07 11:15:00,-3.055,57.89,1.131,565.0,188.9,620.43,0,565.0
2350,2021-01-07 11:30:00,-2.613,58.98,1.416,584.1,192.7,620.23,0,584.1
2351,2021-01-07 11:45:00,-1.772,57.29,0.77,567.1,197.8,620.029,0,567.1
2352,2021-01-07 12:00:00,-1.206,53.02,1.095,569.0,205.0,619.8290000000001,0,569.0
2353,2021-01-07 12:15:00,-0.856,49.59,1.026,611.3,206.4,619.599,0,611.3
2354,2021-01-07 12:30:00,0.271,48.84,0.68,676.5,213.0,619.368,0,676.5
2355,2021-01-07 12:45:00,0.73,46.36,0.815,594.7,205.2,619.137,0,594.7
2356,2021-01-07 13:00:00,0.586,44.43,1.013,609.9,205.1,618.9069999999999,0,609.9
2357,2021-01-07 13:15:00,1.032,40.92,0.902,533.7,203.7,618.78,0,533.7
2358,2021-01-07 13:30:00,1.232,36.09,0.717,467.4,201.9,618.653,0,467.4
2359,2021-01-07 13:45:00,1.355,38.02,0.886,473.0,204.2,618.5269999999999,0,473.0
2360,2021-01-07 14:00:00,1.746,31.5,0.708,435.5,204.0,618.4,0,435.5
2361,2021-01-07 14:15:00,2.31,27.17,0.682,522.2,201.4,618.3580000000001,0,522.2
2362,2021-01-07 14:30:00,2.531,23.35,1.093,433.7,204.2,618.317,0,433.7
2363,2021-01-07 14:45:00,2.504,22.56,0.556,369.7,206.2,618.275,0,369.7
2364,2021-01-07 15:00:00,2.54,24.16,0.609,259.0,215.5,618.234,0,259.0
2365,2021-01-07 15:15:00,2.312,24.86,0.581,207.4,223.1,618.205,0,207.4
2366,2021-01-07 15:30:00,1.894,21.65,0.844,169.7,221.5,618.1759999999999,0,169.7
2367,2021-01-07 15:45:00,1.749,24.25,0.707,139.4,225.6,618.148,0,139.4
2368,2021-01-07 16:00:00,1.598,24.1,1.092,111.4,238.4,618.119,0,111.4
2369,2021-01-07 16:15:00,1.533,23.84,0.99,99.3,241.3,618.118,0,99.3
2370,2021-01-07 16:30:00,1.444,25.83,0.802,75.51,239.0,618.117,0,75.51
2371,2021-01-07 16:45:00,1.343,25.89,0.422,51.12,240.3,618.116,0,51.12
2372,2021-01-07 17:00:00,1.187,27.53,0.138,30.45,240.7,618.116,0,30.45
2373,2021-01-07 17:15:00,0.876,29.73,0.123,14.01,240.0,618.059,0,14.01
2374,2021-01-07 17:30:00,0.299,31.75,0.0,2.556,237.9,618.002,0,2.556
2375,2021-01-07 17:45:00,-0.13,33.23,0.058,-1.844,241.6,617.945,0,-1.844
2376,2021-01-07 18:00:00,-0.63,36.53,0.439,-2.735,241.8,617.888,0,-2.735
2377,2021-01-07 18:15:00,-0.978,36.65,0.272,-2.714,237.1,617.9119999999999,0,-2.714
2378,2021-01-07 18:30:00,-1.254,45.21,0.121,-2.444,240.3,617.935,0,-2.444
2379,2021-01-07 18:45:00,-1.476,42.35,0.269,-2.372,239.1,617.9580000000001,0,-2.372
2380,2021-01-07 19:00:00,-1.754,44.28,0.225,-2.427,237.7,617.982,0,-2.427
2381,2021-01-07 19:15:00,-1.957,34.06,0.199,-2.625,233.0,617.966,0,-2.625
2382,2021-01-07 19:30:00,-2.171,39.88,0.5,-2.703,228.6,617.951,0,-2.703
2383,2021-01-07 19:45:00,-2.269,33.84,1.016,-2.02,241.7,617.935,0,-2.02
2384,2021-01-07 20:00:00,-2.326,32.61,0.799,-1.99,244.4,617.92,0,-1.99
2385,2021-01-07 20:15:00,-2.314,40.74,0.977,-2.211,243.9,617.932,0,-2.211
2386,2021-01-07 20:30:00,-2.318,34.76,0.913,-2.12,241.7,617.944,0,-2.12
2387,2021-01-07 20:45:00,-1.96,33.85,0.722,-2.192,239.3,617.956,0,-2.192
2388,2021-01-07 21:00:00,-1.647,32.76,0.815,-1.919,245.5,617.9680000000001,0,-1.919
2389,2021-01-07 21:15:00,-1.163,34.14,1.12,-1.488,251.4,617.944,0,-1.488
2390,2021-01-07 21:30:00,-1.09,36.62,1.547,-1.653,250.9,617.9209999999999,0,-1.653
2391,2021-01-07 21:45:00,-1.147,32.71,1.074,-1.899,250.7,617.8969999999999,0,-1.899
2392,2021-01-07 22:00:00,-1.344,34.89,0.686,-2.236,250.7,617.874,0,-2.236
2393,2021-01-07 22:15:00,-2.028,41.36,0.411,-2.136,249.2,617.882,0,-2.136
2394,2021-01-07 22:30:00,-2.589,40.57,1.316,-1.741,254.9,617.889,0,-1.741
2395,2021-01-07 22:45:00,-2.758,40.92,1.118,-1.609,257.1,617.8969999999999,0,-1.609
2396,2021-01-07 23:00:00,-2.819,41.18,1.0,-1.582,257.7,617.905,0,-1.582
2397,2021-01-07 23:15:00,-3.065,45.48,0.617,-1.589,260.1,617.885,0,-1.589
2398,2021-01-07 23:30:00,-3.28,45.43,0.734,-1.48,261.6,617.864,0,-1.48
2399,2021-01-07 23:45:00,-3.503,48.25,0.904,-1.366,262.2,617.844,0,-1.366
2400,2021-01-08 00:00:00,-3.721,50.93,1.224,-1.341,262.1,617.8240000000001,0,-1.341
2401,2021-01-08 00:15:00,-3.971,51.79,1.067,-1.269,262.5,617.8009999999999,0,-1.269
2402,2021-01-08 00:30:00,-3.922,50.09,1.396,-1.257,262.3,617.778,0,-1.257
2403,2021-01-08 00:45:00,-3.812,46.37,0.882,-1.183,264.6,617.755,0,-1.183
2404,2021-01-08 01:00:00,-3.38,36.61,0.419,-0.8,268.7,617.732,0,-0.8
2405,2021-01-08 01:15:00,-2.949,36.69,0.421,-0.871,271.7,617.688,0,-0.871
2406,2021-01-08 01:30:00,-2.931,36.69,0.885,-0.933,272.9,617.643,0,-0.933
2407,2021-01-08 01:45:00,-2.869,36.5,0.427,-0.995,273.2,617.599,0,-0.995
2408,2021-01-08 02:00:00,-2.926,36.38,0.295,-0.842,273.9,617.554,0,-0.842
2409,2021-01-08 02:15:00,-2.928,35.33,0.378,-0.71,275.0,617.518,0,-0.71
2410,2021-01-08 02:30:00,-2.817,35.21,0.778,-0.678,274.7,617.481,0,-0.678
2411,2021-01-08 02:45:00,-2.733,34.58,1.129,-0.663,275.5,617.445,0,-0.663
2412,2021-01-08 03:00:00,-2.621,35.14,0.886,-0.754,275.7,617.408,0,-0.754
2413,2021-01-08 03:15:00,-2.76,37.29,0.487,-0.873,277.7,617.232,0,-0.873
2414,2021-01-08 03:30:00,-2.873,39.07,0.284,-0.827,279.1,617.057,0,-0.827
2415,2021-01-08 03:45:00,-2.131,45.44,1.679,-0.198,280.3,616.881,0,-0.198
2416,2021-01-08 04:00:00,-1.565,50.11,2.263,-0.646,279.3,616.706,0,-0.646
2417,2021-01-08 04:15:00,-1.505,53.56,2.223,-0.915,277.3,616.625,0,-0.915
2418,2021-01-08 04:30:00,-1.675,54.25,1.94,-0.907,277.3,616.545,0,-0.907
2419,2021-01-08 04:45:00,-1.761,56.43,2.016,-0.827,277.9,616.464,0,-0.827
2420,2021-01-08 05:00:00,-1.992,59.13,2.288,-0.832,278.1,616.384,0,-0.832
2421,2021-01-08 05:15:00,-2.0,61.03,2.075,-0.765,278.3,616.4169999999999,0,-0.765
2422,2021-01-08 05:30:00,-2.24,63.24,2.251,-0.818,278.8,616.45,0,-0.818
2423,2021-01-08 05:45:00,-2.325,65.03,2.579,-0.703,279.9,616.4830000000001,0,-0.703
2424,2021-01-08 06:00:00,-2.491,69.77,2.311,-0.819,279.6,616.516,0,-0.819
2425,2021-01-08 06:15:00,-2.814,72.11,2.301,-0.848,277.1,616.5459999999999,0,-0.848
2426,2021-01-08 06:30:00,-2.913,73.45,2.333,-0.776,275.6,616.576,0,-0.776
2427,2021-01-08 06:45:00,-2.999,73.57,2.633,-0.825,275.4,616.605,0,-0.825
2428,2021-01-08 07:00:00,-2.843,69.08,2.119,-0.671,274.2,616.635,0,-0.671
2429,2021-01-08 07:15:00,-2.768,72.02,1.58,-0.748,274.7,616.725,0,-0.748
2430,2021-01-08 07:30:00,-2.937,72.57,1.594,0.336,273.5,616.815,0,0.336
2431,2021-01-08 07:45:00,-3.03,71.63,0.689,5.155,273.6,616.904,0,5.155
2432,2021-01-08 08:00:00,-2.942,73.46,1.131,17.45,270.7,616.994,0,17.45
2433,2021-01-08 08:15:00,-3.037,73.55,1.923,27.57,270.9,617.07,0,27.57
2434,2021-01-08 08:30:00,-2.907,72.21,2.075,42.59,270.3,617.146,0,42.59
2435,2021-01-08 08:45:00,-2.832,71.98,2.254,56.93,269.5,617.222,0,56.93
2436,2021-01-08 09:00:00,-2.744,71.07,2.272,78.44,269.6,617.298,0,78.44
2437,2021-01-08 09:15:00,-2.291,68.36,1.337,119.9,264.9,617.33,0,119.9
2438,2021-01-08 09:30:00,-1.994,68.74,1.285,126.0,265.1,617.363,0,126.0
2439,2021-01-08 09:45:00,-2.138,69.07,2.176,155.4,264.0,617.395,0,155.4
2440,2021-01-08 10:00:00,-1.814,64.5,1.418,197.8,260.4,617.428,0,197.8
2441,2021-01-08 10:15:00,-1.305,65.1,1.33,228.8,256.6,617.389,0,228.8
2442,2021-01-08 10:30:00,-1.088,65.52,1.577,247.9,257.2,617.349,0,247.9
2443,2021-01-08 10:45:00,-1.082,64.05,1.574,271.8,256.4,617.31,0,271.8
2444,2021-01-08 11:00:00,-0.889,62.24,1.591,284.0,258.1,617.27,0,284.0
2445,2021-01-08 11:15:00,-0.463,58.42,1.901,297.9,257.3,617.187,0,297.9
2446,2021-01-08 11:30:00,-0.185,55.94,1.418,308.1,257.6,617.104,0,308.1
2447,2021-01-08 11:45:00,0.098,55.06,0.621,315.3,257.6,617.021,0,315.3
2448,2021-01-08 12:00:00,0.417,54.31,0.574,323.4,257.3,616.938,0,323.4
2449,2021-01-08 12:15:00,0.745,51.37,0.384,327.2,259.5,616.805,0,327.2
2450,2021-01-08 12:30:00,0.962,50.13,1.054,335.3,259.9,616.6709999999999,0,335.3
2451,2021-01-08 12:45:00,1.135,46.87,1.011,357.3,259.7,616.5369999999999,0,357.3
2452,2021-01-08 13:00:00,1.312,46.88,1.773,345.1,260.9,616.404,0,345.1
2453,2021-01-08 13:15:00,1.325,46.64,1.74,345.0,262.4,616.2819999999999,0,345.0
2454,2021-01-08 13:30:00,1.413,43.67,1.825,314.0,261.7,616.161,0,314.0
2455,2021-01-08 13:45:00,1.455,41.57,1.637,294.2,262.3,616.04,0,294.2
2456,2021-01-08 14:00:00,1.707,39.25,1.5,300.6,260.5,615.918,0,300.6
2457,2021-01-08 14:15:00,1.994,40.52,0.993,234.5,263.5,615.9680000000001,0,234.5
2458,2021-01-08 14:30:00,2.021,40.69,1.049,222.1,263.2,616.018,0,222.1
2459,2021-01-08 14:45:00,2.014,41.17,0.844,195.8,264.8,616.067,0,195.8
2460,2021-01-08 15:00:00,2.254,39.75,0.333,191.5,262.0,616.117,0,191.5
2461,2021-01-08 15:15:00,2.27,40.08,0.377,178.6,262.4,616.1659999999999,0,178.6
2462,2021-01-08 15:30:00,2.22,39.26,0.848,147.2,261.2,616.216,0,147.2
2463,2021-01-08 15:45:00,1.967,40.47,0.65,123.7,263.0,616.265,0,123.7
2464,2021-01-08 16:00:00,2.015,42.58,0.544,106.1,262.3,616.315,0,106.1
2465,2021-01-08 16:15:00,1.782,44.43,0.47,74.63,263.9,616.34,0,74.63
2466,2021-01-08 16:30:00,1.508,45.02,2.038,61.28,261.6,616.364,0,61.28
2467,2021-01-08 16:45:00,1.308,47.37,2.022,49.32,260.4,616.389,0,49.32
2468,2021-01-08 17:00:00,1.136,49.03,1.94,30.88,254.6,616.414,0,30.88
2469,2021-01-08 17:15:00,0.854,50.13,2.184,20.23,250.0,616.443,0,20.23
2470,2021-01-08 17:30:00,0.605,51.53,1.701,6.178,241.3,616.4730000000001,0,6.178
2471,2021-01-08 17:45:00,0.29,52.57,1.698,-1.641,234.1,616.502,0,-1.641
2472,2021-01-08 18:00:00,-0.067,53.36,0.692,-3.386,225.5,616.531,0,-3.386
2473,2021-01-08 18:15:00,-0.538,56.43,0.225,-3.917,211.7,616.626,0,-3.917
2474,2021-01-08 18:30:00,-1.316,55.2,0.575,-3.669,203.2,616.721,0,-3.669
2475,2021-01-08 18:45:00,-1.632,57.02,0.277,-3.798,202.2,616.817,0,-3.798
2476,2021-01-08 19:00:00,-2.207,59.91,0.259,-3.658,198.2,616.9119999999999,0,-3.658
2477,2021-01-08 19:15:00,-2.644,58.43,0.738,-3.599,197.4,617.019,0,-3.599
2478,2021-01-08 19:30:00,-3.144,60.17,0.882,-3.799,196.3,617.126,0,-3.799
2479,2021-01-08 19:45:00,-3.594,61.44,0.482,-3.687,195.3,617.234,0,-3.687
2480,2021-01-08 20:00:00,-3.86,63.24,0.581,-3.357,194.6,617.341,0,-3.357
2481,2021-01-08 20:15:00,-4.139,62.74,0.178,-3.33,194.0,617.368,0,-3.33
2482,2021-01-08 20:30:00,-4.355,64.61,0.481,-3.525,192.9,617.396,0,-3.525
2483,2021-01-08 20:45:00,-4.591,62.46,1.556,-3.463,191.5,617.423,0,-3.463
2484,2021-01-08 21:00:00,-4.959,62.85,0.88,-3.606,190.8,617.45,0,-3.606
2485,2021-01-08 21:15:00,-5.418,63.96,0.403,-3.312,190.0,617.4780000000001,0,-3.312
2486,2021-01-08 21:30:00,-5.668,63.05,0.903,-3.467,188.8,617.507,0,-3.467
2487,2021-01-08 21:45:00,-6.044,62.59,0.284,-3.665,188.0,617.535,0,-3.665
2488,2021-01-08 22:00:00,-6.452,66.68,0.61,-3.115,187.2,617.564,0,-3.115
2489,2021-01-08 22:15:00,-6.792,67.22,0.324,-3.111,186.8,617.569,0,-3.111
2490,2021-01-08 22:30:00,-7.111,66.43,1.004,-3.238,185.1,617.575,0,-3.238
2491,2021-01-08 22:45:00,-7.33,69.5,0.928,-3.414,183.9,617.581,0,-3.414
2492,2021-01-08 23:00:00,-7.693,69.84,0.16,-3.45,183.9,617.586,0,-3.45
2493,2021-01-08 23:15:00,-7.93,70.56,0.682,-3.347,183.2,617.566,0,-3.347
2494,2021-01-08 23:30:00,-8.26,73.31,0.946,-3.263,182.2,617.5459999999999,0,-3.263
2495,2021-01-08 23:45:00,-8.49,74.69,0.475,-2.997,182.0,617.5269999999999,0,-2.997
2496,2021-01-09 00:00:00,-8.76,73.47,0.352,-3.173,181.7,617.507,0,-3.173
2497,2021-01-09 00:15:00,-9.02,73.05,0.479,-3.11,181.4,617.524,0,-3.11
2498,2021-01-09 00:30:00,-9.23,77.89,1.001,-3.064,181.7,617.5409999999999,0,-3.064
2499,2021-01-09 00:45:00,-9.59,72.76,0.273,-3.32,181.1,617.558,0,-3.32
2500,2021-01-09 01:00:00,-9.77,78.28,1.054,-3.057,180.4,617.576,0,-3.057
2501,2021-01-09 01:15:00,-9.92,75.95,0.363,-3.25,179.6,617.59,0,-3.25
2502,2021-01-09 01:30:00,-10.08,73.86,0.728,-3.096,178.4,617.605,0,-3.096
2503,2021-01-09 01:45:00,-10.31,79.07,1.039,-3.124,178.0,617.62,0,-3.124
2504,2021-01-09 02:00:00,-10.54,75.67,0.71,-3.245,177.6,617.635,0,-3.245
2505,2021-01-09 02:15:00,-10.69,81.5,0.94,-3.148,177.0,617.663,0,-3.148
2506,2021-01-09 02:30:00,-11.04,77.33,1.094,-3.131,176.3,617.69,0,-3.131
2507,2021-01-09 02:45:00,-11.31,75.53,0.175,-2.837,176.5,617.7180000000001,0,-2.837
2508,2021-01-09 03:00:00,-11.47,76.81,0.559,-2.847,176.1,617.746,0,-2.847
2509,2021-01-09 03:15:00,-11.47,81.4,0.578,-3.068,175.8,617.753,0,-3.068
2510,2021-01-09 03:30:00,-11.78,81.9,0.921,-3.013,175.3,617.759,0,-3.013
2511,2021-01-09 03:45:00,-11.99,83.0,0.638,-3.106,174.9,617.766,0,-3.106
2512,2021-01-09 04:00:00,-12.2,83.0,0.484,-3.072,174.8,617.773,0,-3.072
2513,2021-01-09 04:15:00,-12.4,84.4,0.526,-2.897,174.4,617.807,0,-2.897
2514,2021-01-09 04:30:00,-12.68,87.0,0.866,-2.938,173.8,617.841,0,-2.938
2515,2021-01-09 04:45:00,-12.68,85.2,1.058,-3.065,173.2,617.876,0,-3.065
2516,2021-01-09 05:00:00,-12.79,87.0,0.518,-3.02,173.4,617.91,0,-3.02
2517,2021-01-09 05:15:00,-13.06,86.3,0.392,-2.579,173.5,618.039,0,-2.579
2518,2021-01-09 05:30:00,-13.21,87.8,0.265,-2.437,173.7,618.1669999999999,0,-2.437
2519,2021-01-09 05:45:00,-13.35,84.5,0.503,-2.677,172.7,618.2959999999999,0,-2.677
2520,2021-01-09 06:00:00,-13.63,86.4,0.532,-2.668,172.5,618.425,0,-2.668
2521,2021-01-09 06:15:00,-13.79,84.7,0.58,-2.642,172.1,618.534,0,-2.642
2522,2021-01-09 06:30:00,-13.73,90.8,1.093,-2.815,172.2,618.6419999999999,0,-2.815
2523,2021-01-09 06:45:00,-13.98,87.6,0.432,-2.84,172.4,618.751,0,-2.84
2524,2021-01-09 07:00:00,-14.13,88.1,0.625,-2.795,172.5,618.86,0,-2.795
2525,2021-01-09 07:15:00,-14.18,84.3,0.689,-2.629,172.4,619.029,0,-2.629
2526,2021-01-09 07:30:00,-14.59,83.9,0.241,0.086,172.2,619.1990000000001,0,0.086
2527,2021-01-09 07:45:00,-14.58,80.9,0.464,5.664,171.9,619.368,0,5.664
2528,2021-01-09 08:00:00,-14.44,88.8,0.844,15.39,171.9,619.538,0,15.39
2529,2021-01-09 08:15:00,-13.6,82.5,0.477,97.7,172.5,619.7090000000001,0,97.7
2530,2021-01-09 08:30:00,-11.69,76.29,0.394,145.5,173.4,619.881,0,145.5
2531,2021-01-09 08:45:00,-10.52,71.19,0.043,185.3,173.2,620.052,0,185.3
2532,2021-01-09 09:00:00,-9.04,64.47,0.156,230.1,174.4,620.224,0,230.1
2533,2021-01-09 09:15:00,-8.06,63.87,0.21,277.4,175.8,620.3009999999999,0,277.4
2534,2021-01-09 09:30:00,-7.688,60.99,0.191,311.0,175.7,620.378,0,311.0
2535,2021-01-09 09:45:00,-6.756,60.62,0.33,356.1,175.4,620.456,0,356.1
2536,2021-01-09 10:00:00,-6.656,56.66,0.612,400.1,175.0,620.533,0,400.1
2537,2021-01-09 10:15:00,-6.093,55.28,0.642,439.5,177.5,620.5459999999999,0,439.5
2538,2021-01-09 10:30:00,-4.999,49.78,0.586,478.0,179.2,620.558,0,478.0
2539,2021-01-09 10:45:00,-4.087,46.59,0.653,514.4,180.7,620.571,0,514.4
2540,2021-01-09 11:00:00,-3.487,43.47,0.646,546.9,182.0,620.5830000000001,0,546.9
2541,2021-01-09 11:15:00,-2.482,39.41,0.614,575.5,182.6,620.455,0,575.5
2542,2021-01-09 11:30:00,-1.793,35.81,0.379,597.7,185.6,620.327,0,597.7
2543,2021-01-09 11:45:00,-1.055,33.76,0.66,619.0,186.4,620.2,0,619.0
2544,2021-01-09 12:00:00,-0.755,31.2,0.59,635.3,187.7,620.072,0,635.3
2545,2021-01-09 12:15:00,-0.203,29.12,0.859,646.4,188.7,619.918,0,646.4
2546,2021-01-09 12:30:00,0.143,28.43,0.675,652.1,190.2,619.764,0,652.1
2547,2021-01-09 12:45:00,0.526,27.56,0.938,653.2,190.1,619.611,0,653.2
2548,2021-01-09 13:00:00,0.508,26.39,1.086,649.3,191.1,619.457,0,649.3
2549,2021-01-09 13:15:00,0.879,26.08,0.85,641.3,191.6,619.312,0,641.3
2550,2021-01-09 13:30:00,1.189,24.53,1.128,630.1,191.6,619.1669999999999,0,630.1
2551,2021-01-09 13:45:00,2.121,22.85,0.961,612.6,192.9,619.0219999999999,0,612.6
2552,2021-01-09 14:00:00,2.682,21.96,1.19,591.5,193.8,618.877,0,591.5
2553,2021-01-09 14:15:00,2.793,20.9,1.393,566.4,193.7,618.786,0,566.4
2554,2021-01-09 14:30:00,2.714,21.58,1.18,537.6,193.7,618.695,0,537.6
2555,2021-01-09 14:45:00,3.379,20.01,1.287,504.6,193.2,618.604,0,504.6
2556,2021-01-09 15:00:00,3.726,18.58,1.251,468.6,193.0,618.513,0,468.6
2557,2021-01-09 15:15:00,4.052,18.97,1.188,427.8,193.8,618.487,0,427.8
2558,2021-01-09 15:30:00,4.026,19.1,1.414,384.3,194.5,618.46,0,384.3
2559,2021-01-09 15:45:00,3.914,19.96,1.486,339.4,194.8,618.433,0,339.4
2560,2021-01-09 16:00:00,3.84,19.42,1.751,293.4,194.6,618.4069999999999,0,293.4
2561,2021-01-09 16:15:00,3.352,19.55,2.412,247.0,193.5,618.432,0,247.0
2562,2021-01-09 16:30:00,3.117,19.97,2.294,200.2,193.1,618.456,0,200.2
2563,2021-01-09 16:45:00,2.463,20.03,2.373,43.41,192.2,618.481,0,43.41
2564,2021-01-09 17:00:00,1.602,20.59,1.869,13.2,191.9,618.506,0,13.2
2565,2021-01-09 17:15:00,1.166,20.62,1.692,8.3,191.6,618.578,0,8.3
2566,2021-01-09 17:30:00,0.544,21.42,1.628,2.529,190.8,618.649,0,2.529
2567,2021-01-09 17:45:00,0.213,21.56,2.259,-1.677,190.5,618.721,0,-1.677
2568,2021-01-09 18:00:00,-0.125,21.23,2.521,-3.475,190.1,618.793,0,-3.475
2569,2021-01-09 18:15:00,0.071,22.24,2.306,-3.603,190.1,618.9,0,-3.603
2570,2021-01-09 18:30:00,-0.387,23.62,1.935,-3.552,189.0,619.008,0,-3.552
2571,2021-01-09 18:45:00,-0.534,23.0,2.296,-3.634,188.7,619.115,0,-3.634
2572,2021-01-09 19:00:00,-0.923,23.52,1.997,-3.525,187.7,619.222,0,-3.525
2573,2021-01-09 19:15:00,-1.612,26.27,0.464,-4.632,187.3,619.2959999999999,0,-4.632
2574,2021-01-09 19:30:00,-2.685,25.7,1.271,-4.133,185.6,619.369,0,-4.133
2575,2021-01-09 19:45:00,-2.849,25.52,1.143,-4.088,185.4,619.443,0,-4.088
2576,2021-01-09 20:00:00,-3.463,27.95,1.172,-4.216,184.9,619.5169999999999,0,-4.216
2577,2021-01-09 20:15:00,-4.106,28.05,1.44,-3.858,184.4,619.571,0,-3.858
2578,2021-01-09 20:30:00,-4.354,29.85,1.867,-4.124,183.5,619.624,0,-4.124
2579,2021-01-09 20:45:00,-4.603,31.62,1.463,-3.936,183.2,619.678,0,-3.936
2580,2021-01-09 21:00:00,-5.075,33.94,1.553,-3.937,182.8,619.732,0,-3.937
2581,2021-01-09 21:15:00,-5.751,33.25,1.887,-3.82,182.0,619.785,0,-3.82
2582,2021-01-09 21:30:00,-5.768,32.81,0.999,-3.858,182.2,619.837,0,-3.858
2583,2021-01-09 21:45:00,-6.432,38.5,1.374,-3.741,181.6,619.889,0,-3.741
2584,2021-01-09 22:00:00,-7.16,43.93,1.374,-3.708,180.8,619.941,0,-3.708
2585,2021-01-09 22:15:00,-7.325,42.25,1.022,-3.758,180.5,619.915,0,-3.758
2586,2021-01-09 22:30:00,-7.807,42.17,0.632,-3.468,180.3,619.89,0,-3.468
2587,2021-01-09 22:45:00,-8.13,45.26,0.119,-3.263,180.1,619.864,0,-3.263
2588,2021-01-09 23:00:00,-8.57,42.56,0.373,-3.317,179.4,619.8380000000001,0,-3.317
2589,2021-01-09 23:15:00,-8.78,54.94,0.834,-3.336,178.8,619.798,0,-3.336
2590,2021-01-09 23:30:00,-9.06,47.11,1.004,-3.335,178.3,619.757,0,-3.335
2591,2021-01-09 23:45:00,-9.23,53.14,0.901,-3.359,178.2,619.717,0,-3.359
2592,2021-01-10 00:00:00,-9.64,53.08,1.751,-3.374,177.4,619.6759999999999,0,-3.374
2593,2021-01-10 00:15:00,-9.82,54.65,1.297,-3.424,176.9,619.65,0,-3.424
2594,2021-01-10 00:30:00,-9.83,58.58,1.348,-3.25,176.9,619.625,0,-3.25
2595,2021-01-10 00:45:00,-10.2,62.68,0.947,-3.446,176.1,619.599,0,-3.446
2596,2021-01-10 01:00:00,-10.6,63.16,1.383,-3.363,175.5,619.573,0,-3.363
2597,2021-01-10 01:15:00,-10.85,61.05,0.851,-3.324,175.2,619.604,0,-3.324
2598,2021-01-10 01:30:00,-11.1,65.15,0.771,-3.145,174.8,619.635,0,-3.145
