,T_a,RH,p_a,v_a,SnowHeight,SW_global,LW_in
2021-02-15 01:30:00,-2.01087,25.26173,67.91033,0.5934507,,-2.196469,198.0928
2021-02-15 02:00:00,-2.55223,24.93372,67.90932,0.4516582,,-2.585688,197.1763
2021-02-15 02:30:00,-2.329031,23.55533,67.90377,0.7422562,,-1.806872,196.7576
2021-02-15 03:00:00,,,,,,,
2021-02-15 03:30:00,-3.72783,28.82727,67.90137,0.9236079,,-2.553369,195.0323
2021-02-15 04:00:00,-4.027233,29.80846,67.89906,0.3923735,,-2.477443,194.9152
2021-02-15 04:30:00,-4.546196,30.69304,67.89841,0.5487577,,-1.196149,193.6994
2021-02-15 05:00:00,-4.690921,31.94607,67.89889,0.2859596,,-1.41511,193.4903
2021-02-15 05:30:00,-4.719643,32.13956,67.89817,0.4643721,,-0.5705358,192.6138
2021-02-15 06:00:00,-4.469418,31.11927,67.89664,0.8343928,,-1.439001,192.179
2021-02-15 06:30:00,-5.073091,32.81139,67.89977,0.6040384,,-2.090374,191.3526
2021-02-15 07:00:00,-5.342657,32.03938,67.90472,0.5663441,,-2.173927,190.2236
2021-02-15 07:30:00,-6.225871,33.58031,67.9239,0.8690404,,7.217072,189.22
2021-02-15 08:00:00,-5.783321,33.67709,67.95689,0.6064465,,106.6082,190.4002
2021-02-15 08:30:00,-2.618045,30.3305,67.98183,0.4419079,,238.251,194.4516
2021-02-15 09:00:00,-3.095306,29.78144,68.00041,0.6408767,,350.0373,197.945
2021-02-15 09:30:00,-2.421706,28.81394,68.01982,0.7936035,,450.0839,201.3432
2021-02-15 10:00:00,-1.645064,27.92738,68.02536,0.8408681,,550.4684,204.8671
2021-02-15 10:30:00,-1.104283,27.03149,68.01609,1.12589,,429.5263,206.8596
2021-02-15 11:00:00,-0.2731635,25.4333,67.99208,1.126398,,708.6292,210.7502
2021-02-15 11:30:00,0.7055109,23.81093,67.95612,1.44279,,760.0599,214.4279
2021-02-15 12:00:00,1.340293,22.42999,67.90932,1.695096,,796.0262,216.7928
2021-02-15 12:30:00,1.896921,21.0036,67.85197,1.61186,,817.1729,217.9663
2021-02-15 13:00:00,2.705215,19.07549,67.78883,1.830352,,822.7633,219.6084
2021-02-15 13:30:00,3.362663,16.71295,67.73076,2.016546,,809.508,220.4478
2021-02-15 14:00:00,3.919985,16.26517,67.68045,1.835241,,774.9786,220.9812
2021-02-15 14:30:00,4.265687,15.74514,67.63642,1.591655,,726.2806,221.2899
2021-02-15 15:00:00,4.443741,14.99248,67.59766,1.692176,,664.5162,221.1959
2021-02-15 15:30:00,5.13803,14.32423,67.56664,1.8329,,584.0112,221.5748
2021-02-15 16:00:00,5.294874,14.24225,67.54222,2.372868,,485.6089,220.5749
2021-02-15 16:30:00,5.162443,13.20648,67.53014,2.594304,,379.1963,217.2929
2021-02-15 17:00:00,4.552345,14.20756,67.51605,3.471127,,169.247,215.007
2021-02-15 17:30:00,3.812422,15.59472,67.50294,3.999637,,81.39426,212.7268
2021-02-15 18:00:00,3.372884,16.08467,67.49545,3.979988,,6.505879,210.3539
2021-02-15 18:30:00,3.162128,16.21975,67.50551,2.913072,,-4.770955,208.8285
2021-02-15 19:00:00,2.749657,16.23439,67.53293,3.007723,,-5.984749,207.3513
2021-02-15 19:30:00,2.191275,16.27675,67.56937,3.904583,,-5.90789,205.1761
2021-02-15 20:00:00,1.765823,18.74375,67.59373,3.573488,,-5.747232,205.2248
2021-02-15 20:30:00,1.366619,19.90768,67.61104,3.703496,,-5.732308,205.1453
2021-02-15 21:00:00,1.05219,20.21714,67.63487,3.543516,,-5.403314,204.753
2021-02-15 21:30:00,0.7523264,20.38321,67.65983,2.997446,,-5.576284,204.0249
2021-02-15 22:00:00,0.5117451,21.13073,67.67602,3.023611,,-5.118483,202.9574
2021-02-15 22:30:00,0.2706456,22.03667,67.6897,2.961362,,-5.401608,202.3143
2021-02-15 23:00:00,-0.08817884,22.99593,67.69466,2.559037,,-5.319102,201.5182
2021-02-15 23:30:00,-0.4378211,23.5652,67.69035,2.282581,,-5.256856,200.8826
2021-02-16 00:00:00,-0.6440691,24.13581,67.68822,2.544305,,-4.954851,200.3244
2021-02-16 00:30:00,-1.086746,24.8124,67.68819,2.33516,,-5.294914,199.7713
2021-02-16 01:00:00,-1.819191,25.13503,67.69569,1.613721,,-5.155792,198.9065
2021-02-16 01:30:00,-2.861535,27.00436,67.70103,1.390586,,-4.364999,197.3694
2021-02-16 02:00:00,-2.197244,27.84001,67.70382,1.834205,,-4.381322,197.3201
2021-02-16 02:30:00,-2.505636,29.19243,67.70544,1.462,,-4.299803,196.5223
2021-02-16 03:00:00,-3.385721,30.31444,67.7023,1.495988,,-4.61975,195.2456
2021-02-16 03:30:00,-4.061512,31.11298,67.69962,1.19644,,-4.428202,193.9427
2021-02-16 04:00:00,-3.270148,31.28681,67.6989,1.209342,,-2.179731,194.1385
2021-02-16 04:30:00,-3.766346,31.39595,67.70813,0.8719428,,-4.475535,194.0768
2021-02-16 05:00:00,-5.46946,33.86579,67.72443,0.5643843,,-4.080945,191.6942
2021-02-16 05:30:00,-6.065011,35.86382,67.73954,0.9052655,,-2.847497,190.9295
2021-02-16 06:00:00,-5.542783,35.14126,67.75189,0.7463112,,-2.202879,191.1088
2021-02-16 06:30:00,-5.512623,34.7596,67.77085,0.6333117,,-2.227889,190.7743
2021-02-16 07:00:00,-5.915522,35.76181,67.79512,0.396674,,-1.192937,190.5363
2021-02-16 07:30:00,-6.165259,36.43533,67.8287,0.4703982,,8.449202,190.2466
2021-02-16 08:00:00,-5.292758,35.34288,67.86267,0.9117301,,109.798,191.1651
2021-02-16 08:30:00,-4.272639,33.52639,67.90406,1.428447,,231.9769,194.7608
2021-02-16 09:00:00,-3.842647,33.33615,67.93552,0.6826957,,343.0495,197.477
2021-02-16 09:30:00,-3.606112,32.84742,67.9631,0.9928733,,451.8362,200.9195
2021-02-16 10:00:00,-1.986284,30.44568,67.97026,0.7973822,,550.9198,204.6018
2021-02-16 10:30:00,-1.199234,29.05594,67.96528,0.989392,,432.9419,206.8615
2021-02-16 11:00:00,-0.4348605,27.08125,67.95898,1.186344,,709.7829,211.2092
2021-02-16 11:30:00,0.2037142,25.42297,67.94036,1.365047,,759.7628,214.5937
2021-02-16 12:00:00,0.826377,23.69941,67.90869,1.546393,,798.8485,216.4137
2021-02-16 12:30:00,1.584553,20.43535,67.86811,1.512728,,816.5334,218.8311
2021-02-16 13:00:00,2.099047,20.22138,67.81423,2.171161,,823.6971,220.3554
2021-02-16 13:30:00,3.004336,18.93469,67.76718,1.9781,,812.2986,222.0555
2021-02-16 14:00:00,3.56179,17.36381,67.71812,2.129222,,779.7328,223.3319
2021-02-16 14:30:00,4.068804,16.27445,67.67129,2.345,,745.0386,225.3239
2021-02-16 15:00:00,4.5403,15.19637,67.63326,2.459249,,723.0026,234.9542
2021-02-16 15:30:00,5.020968,14.61271,67.60201,2.272889,,693.7944,249.4271
2021-02-16 16:00:00,4.223376,15.85612,67.59227,1.934087,,301.0933,267.5412
2021-02-16 16:30:00,4.14185,16.36552,67.59113,2.592114,,331.4121,250.989
2021-02-16 17:00:00,4.416072,15.40806,67.58317,2.064182,,243.8226,247.5294
2021-02-16 17:30:00,3.749061,16.08769,67.58504,3.004347,,120.2971,229.0571
2021-02-16 18:00:00,3.12204,15.42378,67.58724,2.524328,,21.14591,224.4617
2021-02-16 18:30:00,2.5049,15.64787,67.59991,3.088781,,-4.919258,207.8616
2021-02-16 19:00:00,2.147572,16.52152,67.62161,2.12633,,-6.122188,205.7245
2021-02-16 19:30:00,1.823011,16.96565,67.65727,2.48624,,-5.714614,205.0979
2021-02-16 20:00:00,1.476055,19.05632,67.68381,2.621515,,-5.715904,204.7351
2021-02-16 20:30:00,1.264156,21.09823,67.70187,2.95713,,-5.514989,204.8401
2021-02-16 21:00:00,1.084736,22.48191,67.73245,2.606823,,-5.480224,205.0255
2021-02-16 21:30:00,0.7770787,23.57347,67.75623,2.395794,,-5.389467,204.9523
2021-02-16 22:00:00,0.4410321,24.58288,67.78288,2.90701,,-5.212455,204.762
2021-02-16 22:30:00,0.2537158,25.12671,67.79959,3.200557,,-5.039881,204.3234
2021-02-16 23:00:00,-0.2185656,26.1731,67.81471,2.756218,,-5.320405,203.693
2021-02-16 23:30:00,-0.7490141,27.36086,67.83722,2.347005,,-5.245352,202.6986
2021-02-17 00:00:00,-1.198943,28.28694,67.85445,1.769214,,-5.264392,202.0817
2021-02-17 00:30:00,-2.852539,29.30055,67.86284,0.9543412,,-4.820794,199.8849
2021-02-17 01:00:00,-3.154901,30.01006,67.8672,0.9234895,,-3.544197,198.5652
2021-02-17 01:30:00,-3.371822,31.19897,67.86864,0.6451542,,-2.639411,198.1148
2021-02-17 02:00:00,-3.529851,31.67397,67.87001,0.6352342,,-2.386227,197.0506
2021-02-17 02:30:00,-3.454106,31.13363,67.87574,0.6795373,,-1.877424,196.5686
2021-02-17 03:00:00,-3.926556,31.51785,67.87534,0.8736255,,-2.596071,195.7762
2021-02-17 03:30:00,-4.035338,31.42225,67.87186,0.3215279,,-1.938212,195.2963
2021-02-17 04:00:00,-4.050527,32.11551,67.86959,0.6142132,,-1.114606,194.4946
2021-02-17 04:30:00,-4.389704,33.01614,67.87449,0.7255391,,-2.515721,193.7675
2021-02-17 05:00:00,-5.677172,35.42393,67.89405,0.9123095,,-3.348869,192.3445
2021-02-17 05:30:00,-5.633737,35.86666,67.91051,0.542583,,-2.054379,191.9366
2021-02-17 06:00:00,-5.729581,35.68373,67.93102,0.8784344,,-2.355789,191.4186
2021-02-17 06:30:00,-6.190181,36.51191,67.95203,0.481544,,-2.531773,190.8623
2021-02-17 07:00:00,-6.20107,36.76548,67.98133,0.7198726,,-1.262014,190.286
2021-02-17 07:30:00,-6.064633,37.04095,68.01231,0.864401,,9.494138,190.2109
2021-02-17 08:00:00,-5.091861,35.67295,68.054,0.4860601,,112.0733,191.8038
2021-02-17 08:30:00,-5.269612,35.72792,68.09312,0.8439496,,234.4866,193.9203
2021-02-17 09:00:00,-4.340617,35.3311,68.12968,0.53211,,348.5135,196.6772
2021-02-17 09:30:00,-3.100256,32.30594,68.15289,0.7067615,,458.2751,200.7761
2021-02-17 10:00:00,-2.530523,31.28625,68.16309,0.8750396,,556.5163,204.332
2021-02-17 10:30:00,-1.586061,29.98442,68.15499,1.06124,,437.7365,206.1197
2021-02-17 11:00:00,-0.5718594,28.50744,68.1339,1.145346,,715.5869,210.8745
2021-02-17 11:30:00,0.1894933,27.22263,68.10413,1.227325,,764.2478,214.4823
2021-02-17 12:00:00,1.107152,25.16152,68.06654,1.52778,,805.1136,217.0274
2021-02-17 12:30:00,1.72711,21.65441,68.01488,1.550043,,824.2831,218.1923
2021-02-17 13:00:00,2.061015,19.79515,67.95999,1.706741,,826.5201,219.8647
2021-02-17 13:30:00,3.350817,18.21601,67.89978,1.842404,,815.4023,220.9235
2021-02-17 14:00:00,4.007149,14.98039,67.84995,1.802722,,786.6875,220.1162
2021-02-17 14:30:00,4.602207,11.98667,67.80627,2.008267,,743.6038,218.9016
2021-02-17 15:00:00,5.082314,10.81518,67.76517,2.196484,,682.4151,220.5719
2021-02-17 15:30:00,5.04621,10.61168,67.73425,2.072388,,615.1038,221.6647
2021-02-17 16:00:00,5.529975,10.63566,67.70494,3.036549,,539.3068,228.879
2021-02-17 16:30:00,5.383738,9.676217,67.6847,3.234345,,411.7167,221.3397
2021-02-17 17:00:00,5.338123,8.837194,67.67229,4.270623,,298.8446,221.7759
2021-02-17 17:30:00,4.331831,11.54855,67.67348,3.874506,,104.7764,216.3635
2021-02-17 18:00:00,3.619992,12.98409,67.67945,3.388376,,7.987836,210.3181
2021-02-17 18:30:00,3.288482,12.0466,67.68858,2.536495,,-4.726604,207.3799
2021-02-17 19:00:00,3.054476,12.03355,67.70619,2.302909,,-6.193184,206.4501
2021-02-17 19:30:00,2.805699,13.69914,67.72161,2.294729,,-5.770055,206.5148
2021-02-17 20:00:00,2.497522,15.35064,67.74242,2.270978,,-5.851901,206.2478
2021-02-17 20:30:00,1.880869,15.82036,67.76807,1.99358,,-5.934591,205.2071
2021-02-17 21:00:00,1.2439,17.14064,67.79262,2.153514,,-5.278482,204.2089
2021-02-17 21:30:00,1.356542,18.23181,67.81821,2.367693,,-5.256099,204.1134
2021-02-17 22:00:00,0.8931541,19.18223,67.84563,2.484892,,-5.514263,203.3171
2021-02-17 22:30:00,0.08851691,20.47087,67.86677,1.543663,,-5.54275,202.3052
2021-02-17 23:00:00,0.05301166,21.83853,67.88725,1.983111,,-4.877119,202.0177
2021-02-17 23:30:00,-0.3827797,23.78711,67.89769,1.675156,,-4.591174,201.5595
2021-02-18 00:00:00,-0.6056068,25.06348,67.90913,2.274798,,-5.01785,200.9781
2021-02-18 00:30:00,-0.8615655,25.57409,67.9127,1.205059,,-4.816308,200.2375
2021-02-18 01:00:00,-1.195831,26.63861,67.91999,1.075396,,-4.384366,199.6231
2021-02-18 01:30:00,-1.490107,27.36836,67.92331,1.212922,,-3.768278,198.9887
2021-02-18 02:00:00,-1.630239,27.74223,67.92418,1.192817,,-3.812224,198.525
2021-02-18 02:30:00,-1.752903,27.2173,67.93272,1.189444,,-3.91774,198.3024
2021-02-18 03:00:00,-3.06597,28.11679,67.93954,1.008813,,-4.349122,195.8535
2021-02-18 03:30:00,-3.554516,27.86406,67.94335,0.6479252,,-3.172414,194.9642
2021-02-18 04:00:00,-4.350919,30.01272,67.95364,0.6880073,,-3.259688,193.8365
2021-02-18 04:30:00,-4.831074,32.52367,67.97188,0.4413022,,-2.109414,193.1823
2021-02-18 05:00:00,-4.405232,32.2298,67.98911,0.7556571,,-1.584412,192.8283
2021-02-18 05:30:00,-4.755979,32.5671,68.00985,0.9401498,,-2.592122,192.3611
2021-02-18 06:00:00,-5.963713,33.13933,68.03597,0.7013075,,-3.633482,190.9335
2021-02-18 06:30:00,-5.972743,35.65287,68.06387,1.04088,,-1.849885,190.2838
2021-02-18 07:00:00,-5.781247,34.94149,68.09988,0.8686391,,-1.834653,190.5312
2021-02-18 07:30:00,-5.954359,34.7555,68.13927,0.6336262,,8.74699,190.5568
2021-02-18 08:00:00,-4.917035,34.10558,68.18174,0.2864957,,119.2575,191.2085
2021-02-18 08:30:00,-4.157006,31.81058,68.22729,0.6362044,,241.3974,193.8314
2021-02-18 09:00:00,-3.117805,29.69721,68.26554,1.010173,,356.4407,197.729
2021-02-18 09:30:00,-2.645417,28.57003,68.29794,0.8741289,,465.5527,201.1735
2021-02-18 10:00:00,-1.972989,27.94902,68.31725,0.8499861,,563.4753,204.5553
2021-02-18 10:30:00,-0.8786346,26.55667,68.31875,1.00105,,443.4086,206.6709
2021-02-18 11:00:00,0.1053307,25.20176,68.30986,1.054553,,717.9346,211.2834
2021-02-18 11:30:00,0.8710783,23.93491,68.285,1.349996,,771.5964,214.7797
2021-02-18 12:00:00,1.586016,22.47576,68.26535,1.380056,,809.491,217.1853
2021-02-18 12:30:00,2.070443,19.87064,68.2278,1.547006,,831.9661,219.137
2021-02-18 13:00:00,2.98082,16.13567,68.17362,1.713969,,838.0732,220.1018
2021-02-18 13:30:00,3.923387,15.4922,68.1198,1.979919,,819.7352,222.4779
2021-02-18 14:00:00,4.332665,14.17916,68.08134,2.114735,,788.7849,221.8474
2021-02-18 14:30:00,5.022706,13.49227,68.03938,2.053545,,742.1185,222.1132
2021-02-18 15:00:00,5.266364,11.46744,68.01233,2.622325,,683.9709,220.4611
2021-02-18 15:30:00,5.511843,10.82479,67.99548,2.0712,,602.4854,220.4251
2021-02-18 16:00:00,5.521856,10.91847,67.9791,2.432291,,517.8221,222.7763
2021-02-18 16:30:00,5.730464,10.97011,67.96506,2.781171,,423.6783,227.0764
2021-02-18 17:00:00,5.525814,11.45689,67.95307,3.298736,,321.8551,233.4203
2021-02-18 17:30:00,4.885364,11.45736,67.94929,4.028131,,120.551,226.5511
2021-02-18 18:00:00,4.149111,12.11663,67.95466,3.743171,,9.88444,212.2235
2021-02-18 18:30:00,3.73768,12.44622,67.97054,2.629946,,-4.547465,209.2918
2021-02-18 19:00:00,3.364187,13.46097,67.99722,2.568097,,-6.249346,207.7661
2021-02-18 19:30:00,3.057758,14.98162,68.03313,1.941226,,-5.902374,207.2784
2021-02-18 20:00:00,2.763934,15.92398,68.06874,2.766158,,-5.699553,206.7588
2021-02-18 20:30:00,2.447179,17.17749,68.10378,2.50712,,-5.675256,205.7798
2021-02-18 21:00:00,2.025388,18.22396,68.13724,2.27179,,-5.732084,204.9194
2021-02-18 21:30:00,1.041522,19.21936,68.16005,2.126755,,-6.085096,204.0593
2021-02-18 22:00:00,0.884851,20.09029,68.17385,2.531022,,-5.042415,202.6013
2021-02-18 22:30:00,-0.2804206,20.99799,68.19945,1.162255,,-5.658305,200.7158
2021-02-18 23:00:00,-0.5209124,21.68976,68.2101,0.6570063,,-4.099498,199.5664
2021-02-18 23:30:00,0.458801,21.4615,68.2384,1.857952,,-3.08981,200.7746
2021-02-19 00:00:00,-1.028281,22.33025,68.23724,1.248726,,-5.516597,199.5328
2021-02-19 00:30:00,-1.167701,22.25471,68.25991,0.9553717,,-3.615333,198.6161
2021-02-19 01:00:00,-2.201881,23.55469,68.27709,0.7982536,,-3.737073,197.8993
2021-02-19 01:30:00,-2.773859,24.67188,68.30204,0.7411816,,-3.37647,196.8724
2021-02-19 02:00:00,-3.041533,25.57276,68.33836,1.044703,,-2.897081,196.2095
2021-02-19 02:30:00,-3.289712,26.16141,68.3475,0.8084638,,-2.762691,195.3343
2021-02-19 03:00:00,-3.219525,26.94139,68.36446,0.6930087,,-2.495666,194.9466
2021-02-19 03:30:00,-3.469119,28.01568,68.3755,0.8295776,,-2.138401,194.9607
2021-02-19 04:00:00,-3.449531,28.2459,68.40187,0.5662514,,-2.370584,194.513
2021-02-19 04:30:00,-4.621128,30.02813,68.42567,0.938862,,-2.844602,192.9225
2021-02-19 05:00:00,-4.940249,31.8274,68.45879,1.077358,,-3.182965,192.2908
2021-02-19 05:30:00,-5.518243,31.66086,68.49033,0.7944484,,-3.356581,191.1547
2021-02-19 06:00:00,-5.069798,31.40153,68.50861,0.6810233,,-1.980722,191.3
2021-02-19 06:30:00,,,,,,,
2021-02-19 07:00:00,-6.663774,33.27791,68.58604,0.2772042,,0.0423375,189.0027
2021-02-19 07:30:00,-6.164952,32.56399,68.63074,0.5800598,,19.24068,189.4241
2021-02-19 08:00:00,,,,,,,
2021-02-19 08:30:00,-3.142212,27.92857,68.712,0.635921,,269.4838,195.5494
2021-02-19 09:00:00,-3.216723,27.38501,68.7376,0.762498,,367.065,198.2146
2021-02-19 09:30:00,-2.061809,25.72513,68.75809,0.7936199,,469.2888,201.7967
2021-02-19 10:00:00,-1.357346,24.88648,68.76679,0.8827782,,565.1267,205.9494
2021-02-19 10:30:00,-0.3018171,24.02985,68.75528,1.119871,,452.1642,207.8298
2021-02-19 11:00:00,0.6248856,22.72625,68.7424,1.133626,,724.2222,212.7487
2021-02-19 11:30:00,1.429239,21.31166,68.71191,1.337749,,775.6168,215.8133
2021-02-19 12:00:00,2.14902,20.03726,68.66123,1.632676,,811.2073,218.1266
2021-02-19 12:30:00,2.668366,18.84255,68.6053,1.587234,,832.6403,220.4855
2021-02-19 13:00:00,3.794163,17.12021,68.54504,1.584394,,831.8153,223.3526
2021-02-19 13:30:00,4.426013,15.76759,68.4725,1.634029,,814.6413,225.421
2021-02-19 14:00:00,4.990376,15.31611,68.4194,1.398199,,778.6479,227.0006
2021-02-19 14:30:00,5.548918,14.17237,68.37009,1.802559,,733.5853,227.5301
2021-02-19 15:00:00,6.010813,13.35893,68.32956,1.61114,,668.9696,227.9532
2021-02-19 15:30:00,6.284406,13.0285,68.3008,1.288006,,585.8853,227.46
2021-02-19 16:00:00,6.80193,12.4497,68.27061,1.501392,,488.0589,227.8679
2021-02-19 16:30:00,7.046282,12.03829,68.25517,1.688602,,383.8293,226.4751
2021-02-19 17:00:00,6.984984,12.01253,68.24828,1.287929,,267.1894,224.8261
2021-02-19 17:30:00,6.523915,12.20127,68.25298,1.331125,,93.37957,222.0941
2021-02-19 18:00:00,5.553758,12.56556,68.26788,1.42555,,8.765908,218.206
2021-02-19 18:30:00,5.057003,12.7479,68.29586,1.547509,,-4.554297,216.5264
2021-02-19 19:00:00,4.590886,13.42736,68.32079,1.647932,,-5.846715,216.053
2021-02-19 19:30:00,4.359213,13.87701,68.35672,1.569283,,-5.504771,216.2503
2021-02-19 20:00:00,3.751832,14.34166,68.37617,1.143308,,-4.827236,216.1901
2021-02-19 20:30:00,3.94118,14.91395,68.38857,1.547133,,-4.162752,216.3853
2021-02-19 21:00:00,3.087777,15.50113,68.40398,0.8307586,,-5.080736,215.034
2021-02-19 21:30:00,3.510163,15.4979,68.4241,1.963116,,-3.268024,215.0091
2021-02-19 22:00:00,2.135224,16.1313,68.44334,0.6287335,,-5.63988,214.8951
2021-02-19 22:30:00,1.165856,17.22353,68.4637,0.3069767,,-1.348061,238.4501
2021-02-19 23:00:00,,,,,,,
2021-02-19 23:30:00,1.375506,16.85625,68.44659,0.7190151,,-3.18135,218.0714
2021-02-20 00:00:00,0.6353014,17.83412,68.439,0.6424617,,-2.215137,221.856
2021-02-20 00:30:00,0.5473603,17.93898,68.43446,0.5598498,,-0.159927,256.9657
2021-02-20 01:00:00,0.4581194,18.32927,68.42886,0.6691919,,0.5981987,280.2497
2021-02-20 01:30:00,-0.7746838,20.0996,68.42669,0.541177,,-2.813424,252.9919
2021-02-20 02:00:00,,,,,,,
2021-02-20 02:30:00,-0.5155718,20.07695,68.40612,0.5154716,,-3.68014,221.1046
2021-02-20 03:00:00,-0.8250809,20.57913,68.38897,0.6830785,,-2.547459,209.2405
2021-02-20 03:30:00,-1.678527,21.51764,68.39919,0.689966,,-0.1946988,253.3953
2021-02-20 04:00:00,-0.8375593,21.14075,68.4007,0.6402925,,1.058153,275.8639
2021-02-20 04:30:00,-0.817754,20.8646,68.39581,0.7148585,,-1.701772,250.6774
2021-02-20 05:00:00,-2.062591,22.48547,68.3929,1.11781,,-3.935639,212.3936
2021-02-20 05:30:00,-2.566031,23.30682,68.41851,0.4804505,,-2.043496,237.3359
2021-02-20 06:00:00,-2.658214,23.79611,68.4436,0.4157403,,-1.047838,234.1855
2021-02-20 06:30:00,-2.408723,23.18917,68.4603,0.5164707,,-1.646897,220.1246
2021-02-20 07:00:00,-2.505602,23.57051,68.47338,0.4710525,,0.610503,230.4359
2021-02-20 07:30:00,-2.241585,23.63452,68.4752,0.6343431,,13.6457,249.3435
2021-02-20 08:00:00,-3.153019,25.42594,68.49745,0.8754995,,75.45371,231.5966
2021-02-20 08:30:00,-1.514355,24.80674,68.52052,0.3078359,,178.3595,246.6743
2021-02-20 09:00:00,-0.420387,22.92351,68.54373,0.4909807,,244.2716,267.8716
2021-02-20 09:30:00,-0.2206269,22.23992,68.56788,0.9426268,,288.7999,274.0657
2021-02-20 10:00:00,0.7941087,21.44493,68.57258,0.7687504,,404.307,271.3589
2021-02-20 10:30:00,2.116707,20.42914,68.54025,1.068026,,422.359,265.9858
2021-02-20 11:00:00,2.727223,19.83607,68.50735,1.113922,,440.8895,269.8083
2021-02-20 11:30:00,3.411195,18.82004,68.46155,0.94463,,491.7235,269.2926
2021-02-20 12:00:00,4.355506,17.38514,68.42719,1.309857,,716.9688,270.9318
2021-02-20 12:30:00,5.367456,15.35487,68.36588,1.210467,,772.3283,260.8595
2021-02-20 13:00:00,6.347466,14.41704,68.29146,1.23508,,793.5982,266.8427
2021-02-20 13:30:00,7.511618,13.59419,68.20887,1.636979,,757.7087,281.1839
2021-02-20 14:00:00,7.837678,14.13271,68.14661,1.953925,,570.0431,285.6293
2021-02-20 14:30:00,8.449985,14.11773,68.11295,3.325039,,565.5444,300.526
2021-02-20 15:00:00,8.660207,14.58178,68.07853,4.045897,,605.7637,295.8467
2021-02-20 15:30:00,9.33292,14.53483,68.05096,5.012812,,578.5629,285.8916
2021-02-20 16:00:00,9.177071,15.28578,68.02352,4.91362,,252.1682,298.5005
2021-02-20 16:30:00,8.734237,19.942,68.01503,3.072368,,147.3923,310.8973
2021-02-20 17:00:00,8.577765,26.20456,68.00542,3.134794,,145.4949,292.7928
2021-02-20 17:30:00,7.826927,27.66957,68.00994,3.441975,,66.68752,292.8514
2021-02-20 18:00:00,7.296613,29.65266,68.03088,3.386285,,19.87527,293.4716
2021-02-20 18:30:00,6.989908,30.11489,68.03926,2.547971,,-1.712716,291.1133
2021-02-20 19:00:00,6.644398,30.8815,68.0581,2.660741,,-3.336393,285.95
2021-02-20 19:30:00,6.510392,31.04152,68.07628,2.060857,,-2.814555,291.1642
2021-02-20 20:00:00,6.280881,30.70893,68.10054,1.785687,,-2.859859,288.4858
2021-02-20 20:30:00,6.104293,30.9164,68.11727,2.62427,,-2.223901,296.5482
2021-02-20 21:00:00,5.837413,32.58242,68.1302,2.365279,,-3.716143,274.5432
2021-02-20 21:30:00,5.445998,35.40045,68.14911,3.040651,,-2.264951,291.539
2021-02-20 22:00:00,5.102499,40.1109,68.16747,2.941366,,-2.200251,296.634
2021-02-20 22:30:00,4.358721,44.09658,68.20948,3.3789,,-1.891302,304.8313
2021-02-20 23:00:00,3.903581,49.16279,68.21737,3.410578,,-1.930269,301.4317
2021-02-20 23:30:00,3.499823,52.84785,68.20432,3.981189,,-1.654412,301.3109
2021-02-21 00:00:00,3.665235,52.16484,68.19063,3.842829,,-1.358854,304.5942
2021-02-21 00:30:00,3.236827,54.43001,68.19573,3.919345,,-2.133919,294.5316
2021-02-21 01:00:00,2.574598,58.26994,68.20456,3.82241,,-1.973721,291.856
2021-02-21 01:30:00,2.366879,59.0416,68.21508,2.91291,,-1.976061,289.7328
